TypeOfVisitor,UserPage VisitDuration,Bounce Rate ,WebPageValue,BrowserServer,InformationRelatedPageVisitDuration ,Month,ExitRate,ProductRelatedPages ,ProductRelatedPageVisitDuration,DischargePattern,InformationRelatedPage,Weekend,Holiday,Area,OperatingSystem,UserRelatedPages,Buy 
Returning_Visitor,0,0,0,1,83,Mar,0.005882353,15,605.8857143,2,2,TRUE,0,3,1,0,0
Returning_Visitor,0,0.005263158,0,2,0,June,0.018947368,39,1429.501111,3,0,FALSE,0,1,2,0,0
New_Visitor,0,0.004347826,0,2,24.5,Dec,0.015450311,47,1330.375,8,1,FALSE,0,7,2,0,0
New_Visitor,14.2,0,0,2,56.4,Jul,0.005128205,24,1183.826667,2,1,TRUE,0,8,2,1,0
Returning_Visitor,288.375,0,5.45243266,1,275.5166667,Nov,0.00952381,60,1276.594048,2,12,FALSE,0,1,4,2,1
Returning_Visitor,0,0,0,2,0,May,0.083333333,4,72.66666667,4,0,FALSE,0.4,3,2,0,0
Returning_Visitor,0,0.008333333,0,5,0,Mar,0.023611111,35,1928,1,0,TRUE,0,8,2,1,0
Returning_Visitor,15,0.009876543,8.488518519,1,183.75,May,0.025308642,70,2860.5,3,10,TRUE,0,4,4,1,0
Returning_Visitor,0,0,0,5,0,Mar,0.066666667,3,52,3,0,TRUE,0,8,2,0,0
Returning_Visitor,0,0,0,1,0,Nov,0.0375,8,463.6666667,3,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.01,10,226.8333333,2,0,TRUE,0,1,1,0,0
New_Visitor,0,0,0,2,60,May,0.033333333,4,34,5,6,FALSE,0,9,2,0,0
Returning_Visitor,0,0,0,4,0,Dec,0.032142857,44,1975.825,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.04,0,2,0,Nov,0.024,5,134.5,3,0,TRUE,0,9,3,0,0
New_Visitor,0,0,0,1,0,Nov,0.004,11,1232.083333,2,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,38.26667925,2,40.5,Nov,0.02,20,758.75,3,3,FALSE,0,8,2,0,1
Returning_Visitor,0,0,0,3,88,May,0.022222222,11,522.6666667,4,1,FALSE,0,1,3,0,0
New_Visitor,0,0,115.98,2,0,May,0.011111111,19,1040.2,2,0,TRUE,0,6,2,0,1
Returning_Visitor,0,0,0,5,0,Mar,0.05,2,153,1,0,FALSE,0,6,2,0,0
Returning_Visitor,82.5,0.007692308,0,2,0,Nov,0.020244755,22,1087.986111,2,0,FALSE,0,3,3,4,0
Returning_Visitor,0,0.00516129,3.303059969,2,47.5,Nov,0.017112135,123,3944.384921,2,1,FALSE,0,1,2,0,0
Returning_Visitor,0,0.066666667,0,2,0,May,0.133333333,3,91,11,0,FALSE,0,3,2,0,0
New_Visitor,25,0.025,0,5,0,May,0.033333333,8,388,2,0,FALSE,0.6,3,2,1,0
Returning_Visitor,0,0.025925926,0,5,0,Dec,0.044444444,27,1165.95,1,0,TRUE,0,3,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.1,2,11,10,0,FALSE,0,2,4,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.007407407,27,845.5,11,0,TRUE,0,1,4,0,0
Returning_Visitor,0,0.009895833,0,2,0,Nov,0.027936058,64,2018.762066,2,0,FALSE,0,1,3,0,0
New_Visitor,0,0.00625,0,4,0,Nov,0.016666667,16,1902.25,2,0,TRUE,0,6,2,0,0
Returning_Visitor,0,0.066666667,0,1,22.2,Oct,0.066666667,5,136.1,20,1,FALSE,0,1,1,0,1
Returning_Visitor,335,0.02,11.15734286,2,77,May,0.045170068,33,3583.166667,11,1,TRUE,0,3,2,1,0
Returning_Visitor,0,0.006666667,0,2,585.8,Oct,0.022222222,29,1582.533333,1,4,FALSE,0,4,2,0,0
New_Visitor,0,0,0,1,68.75,Dec,0.008695652,23,585.65,2,4,TRUE,0,1,8,0,0
Returning_Visitor,0,0,0,10,0,Mar,0.0625,8,357.25,3,0,TRUE,0,4,2,0,0
Returning_Visitor,0,0.003125,0,1,0,Jul,0.017573302,64,1298.20326,4,0,FALSE,0,3,1,0,0
New_Visitor,0,0,0,2,0,Dec,0.007142857,16,332.1666667,2,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.027058824,17,806.6666667,3,0,FALSE,0,2,2,0,0
Returning_Visitor,0,0.013580247,0,1,0,Nov,0.032839506,28,630.0833333,10,0,TRUE,0,1,1,0,0
New_Visitor,0,0,0,12,123.5416667,Dec,0.014285714,12,189,1,6,FALSE,0,3,3,0,0
Returning_Visitor,76.6,0.032877299,0,2,0,Jul,0.04524582,377,11729.40804,3,0,FALSE,0,1,3,2,0
Returning_Visitor,0,0.2,0,1,0,Feb,0.2,1,0,2,0,TRUE,0,1,1,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.016666667,12,544,1,0,FALSE,0,2,2,0,0
Returning_Visitor,20,0,0,2,87.5,Mar,0.010810811,36,1279.166667,6,4,FALSE,0,1,2,1,0
Returning_Visitor,0,0.005970149,13.09154641,2,251.8666667,May,0.011984127,60,1993.915257,1,12,FALSE,0,2,2,0,0
Returning_Visitor,0,0,5.698585477,2,27.9,Nov,0.019583333,64,3875.427778,2,1,FALSE,0,1,2,0,0
New_Visitor,0,0,0,2,62.46666667,Sep,0.016666667,5,165.1,3,1,FALSE,0,3,3,0,0
Returning_Visitor,103.1666667,0.016666667,0,2,0,May,0.033333333,21,1586.333333,2,0,FALSE,0,1,2,3,0
Returning_Visitor,0,0.026666667,0,2,0,Dec,0.071111111,30,953.6666667,1,0,FALSE,0,2,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.041666667,12,202,14,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0.007272727,31.90320066,4,0,Aug,0.025454545,53,1170.733333,3,1,FALSE,0,2,2,0,1
Returning_Visitor,0,0,48.04726202,2,0,Oct,0.04,3,259,4,1,FALSE,0,1,2,0,1
Returning_Visitor,0,0.007092199,0,2,225.4166667,Dec,0.030129179,44,1254.112179,1,8,FALSE,0,3,3,0,0
Returning_Visitor,0,0.005092593,0,1,94.6,Oct,0.01496142,69,2222.419048,2,5,FALSE,0,3,1,0,0
Returning_Visitor,0,0.133333333,0,2,0,May,0.166666667,6,24,3,0,FALSE,0.8,7,2,0,0
Returning_Visitor,0,0,0,2,27.5,Mar,0.018181818,11,243.6666667,3,1,FALSE,0,1,3,0,0
Returning_Visitor,158,0,0,1,198.5,Mar,0.02,6,73.21428571,2,10,FALSE,0,1,1,2,0
Returning_Visitor,0,0,0,4,0,Mar,0.017391304,23,1669,2,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.05,4,7,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.04,5,186.5,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,1,0,Feb,0.2,1,0,3,0,FALSE,0,1,1,0,0
New_Visitor,0,0.00952381,0,5,75.4,Oct,0.019047619,18,1051.42,2,3,FALSE,0,2,2,0,0
Returning_Visitor,0,0.008695652,0,2,169.5,Mar,0.037681159,21,484.95,2,7,FALSE,0,2,1,0,0
Returning_Visitor,0,0.066666667,0,2,0,Nov,0.091666667,12,155,1,0,FALSE,0,1,4,0,0
New_Visitor,0,0,0,2,421,Mar,0.011111111,4,110.5,2,3,TRUE,0,8,3,0,0
Returning_Visitor,0,0,37.05600958,2,671.0833333,Nov,0.003153153,32,1403.828355,2,8,FALSE,0,3,2,0,1
Returning_Visitor,0,0.002325581,0,2,258.1444444,Nov,0.019277493,81,1878.996825,2,8,FALSE,0,1,2,1,0
Returning_Visitor,0,0.024242424,0,2,134.7666667,May,0.042121212,17,347.547619,4,9,FALSE,0,4,3,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.022222222,3,78.33333333,11,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0,0,2,25.08333333,May,0.007407407,25,304.5,13,3,FALSE,0,3,2,0,0
New_Visitor,0,0,0,1,7,Mar,0.006896552,29,906.5666667,2,1,TRUE,0,1,4,0,0
Returning_Visitor,0,0.013157895,7.153421053,2,87,May,0.028508772,38,1326.25,4,1,FALSE,0,1,2,0,1
Returning_Visitor,0,0,0,4,235.625,Nov,0.0275,14,629.2916667,8,5,FALSE,0,1,2,1,0
Returning_Visitor,0,0,0,5,24,May,0.030769231,11,959,3,2,FALSE,0,1,4,0,0
Returning_Visitor,0,0.00952381,14.63523974,1,0,Nov,0.025396825,22,681.58,3,0,TRUE,0,1,1,0,1
Returning_Visitor,0,0.025,0,2,155,Nov,0.032482778,31,2130.693837,3,4,FALSE,0,8,3,0,0
Returning_Visitor,0,0.014814815,0,1,0,June,0.030687831,27,925.2933333,4,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,0,2,0,May,0.04,5,99.66666667,4,0,FALSE,0.6,5,2,0,0
Returning_Visitor,0,0.005128205,0,1,241.1666667,Mar,0.021367521,39,1513.566667,3,6,FALSE,0,1,1,0,0
Returning_Visitor,122,0,0,4,156.5,Mar,0.00297619,26,694.7121212,2,7,FALSE,0,1,2,1,0
Returning_Visitor,0,0.016,0,2,0,May,0.04,27,190.25,3,0,FALSE,0.2,3,2,0,0
Returning_Visitor,0,0.00375,0,1,0,Dec,0.010664683,49,938.0416667,2,0,FALSE,0,7,1,0,0
Returning_Visitor,75,0,0.255191489,2,32.1,May,0.007269504,88,3827.753571,6,4,FALSE,0,7,2,1,0
Returning_Visitor,12,0.0004329,22.22165124,2,259.2836478,Nov,0.015548371,53,1854.242845,6,8,FALSE,0,9,3,2,0
Returning_Visitor,0,0.002930403,0,3,0,Mar,0.021080839,93,4261.842857,1,0,FALSE,0,8,3,0,0
New_Visitor,0,0,70.31635146,2,189.8,Nov,0.015384615,9,208.8333333,2,6,FALSE,0,3,2,0,1
Returning_Visitor,14,0.020512821,0,2,0,Mar,0.035897436,11,687.5,3,0,TRUE,0,1,3,2,0
Returning_Visitor,0,0,0,4,0,May,0.044444444,9,120,2,0,FALSE,0.8,9,2,0,0
New_Visitor,0,0,19.95572297,2,204.0833333,Mar,0.007,63,3552.702381,8,9,FALSE,0,8,1,0,1
Returning_Visitor,0,0,111.2629939,2,64.5,Nov,0.010784314,32,1443.641667,2,1,TRUE,0,1,2,0,1
Returning_Visitor,15,0.007692308,0,2,129.625,Dec,0.014102564,25,389.4107143,2,5,TRUE,0,1,3,1,0
New_Visitor,0,0,0,2,59.53333333,Sep,0.011764706,13,183.65,2,4,FALSE,0,9,2,0,0
Returning_Visitor,0,0.004545455,0,2,0,Dec,0.084545455,12,459.0833333,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.014285714,0,1,9,Nov,0.051190476,13,858.8333333,11,1,FALSE,0,6,1,0,1
Returning_Visitor,0,0.001190476,0,5,43.5,Mar,0.010997732,39,930.3,3,4,TRUE,0,1,4,0,0
New_Visitor,0,0,0,2,61.5,Mar,0.010526316,16,946.1666667,10,3,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Dec,0.019337607,52,2004.708333,1,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.028571429,0,1,0,Mar,0.045714286,7,147.25,3,0,FALSE,0,6,1,0,0
New_Visitor,0,0,0,2,188.5,Aug,0.003703704,25,590.6,2,6,TRUE,0,1,2,0,0
New_Visitor,0,0,0,2,208.2666667,May,0.002380952,19,543.775,11,9,TRUE,0,3,3,0,0
Returning_Visitor,954,0,0,2,359,Mar,0.005555556,14,336.5,9,8,TRUE,0,7,3,2,0
Returning_Visitor,0,0.006451613,5.793026792,1,52.75,Nov,0.020537634,31,3069.077778,2,3,FALSE,0,3,1,0,1
Returning_Visitor,0,0.058928571,0,2,0,Jul,0.078333333,28,2102.75,13,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.0035,80,801.802381,1,0,FALSE,0,3,2,0,0
Returning_Visitor,13,0.05,0,11,0,Sep,0.085714286,27,1620.024762,1,0,FALSE,0,4,5,1,0
Returning_Visitor,0,0,0,4,64,May,0.007142857,15,188.5,2,1,FALSE,0,2,2,0,0
New_Visitor,6,0.005633803,0,2,0,Dec,0.017425336,71,1375.264286,2,0,FALSE,0,3,2,1,1
New_Visitor,0,0,19.63031016,4,333.54,Nov,0.0125,12,568.1,2,6,FALSE,0,5,2,0,1
New_Visitor,0,0,0,4,0,Dec,0.010526316,19,2177.333333,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.007272727,20.32388105,6,160,Mar,0.011515152,48,3946.008333,8,9,TRUE,0,1,2,0,1
Returning_Visitor,0,0.005882353,0,2,182.7,Oct,0.011960784,60,632.25,3,15,FALSE,0,1,4,0,0
Returning_Visitor,0,0.012698413,0,2,25,May,0.016190476,20,733.5,2,2,FALSE,0,2,3,0,0
Returning_Visitor,8,0.01010101,0,4,85.16666667,Jul,0.011851852,95,3715.777564,1,5,FALSE,0,4,2,1,0
Returning_Visitor,0,0,0,2,82.66666667,May,0.002857143,8,142,4,4,FALSE,0,1,3,0,0
Returning_Visitor,0,0,0,6,0,Mar,0.066666667,3,98,1,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0,0,2,0,June,0.010833333,22,1321.7,13,0,FALSE,0,2,2,0,0
Returning_Visitor,0,0,0,2,0,Sep,0.066666667,3,50.2,13,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,1,0,Feb,0.2,1,0,3,0,FALSE,0,3,1,0,0
Returning_Visitor,143.5,0.006940472,2.907879344,1,210.625,Nov,0.021347061,167,8249.106771,10,9,FALSE,0,1,1,3,1
Returning_Visitor,243.2833333,0.005268892,0.742942737,1,543.3549065,Nov,0.016769542,169,6920.973243,2,15,TRUE,0,3,1,7,0
Returning_Visitor,0,0.025,0,2,0,May,0.0875,16,177.5,6,0,FALSE,0.6,1,4,0,0
Returning_Visitor,0,0.03030303,0,1,0,Nov,0.032424242,22,1664,2,0,FALSE,0,1,1,0,1
Returning_Visitor,0,0.016666667,0,5,59.2,Aug,0.05,9,1261.7,5,3,FALSE,0,1,2,0,0
Returning_Visitor,0,0,11.80891356,2,0,June,0.00952381,5,120.79,2,0,FALSE,0,1,2,0,1
New_Visitor,0,0,0,2,39.8,Aug,0.006666667,9,132.4,5,4,FALSE,0,1,2,0,1
New_Visitor,278,0,0,2,512.8333333,Mar,0.014285714,3,162,8,3,TRUE,0,1,3,2,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,2,0,3,0,FALSE,0.6,1,2,0,0
Other,31,0,0,13,61,Dec,0.025,1,43,20,3,FALSE,0,9,8,4,0
Returning_Visitor,0,0.005128205,0,2,209.0625,Nov,0.026238576,71,3401.050687,2,4,FALSE,0,2,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.033333333,6,56,13,0,FALSE,0.8,1,2,0,0
Returning_Visitor,0,0.032478632,0,1,0,Jul,0.028162393,39,835.6809524,3,0,FALSE,0,6,1,0,0
New_Visitor,0,0,37.92414395,2,105.4666667,Aug,0.004166667,44,778.9666667,2,7,FALSE,0,6,2,0,1
New_Visitor,0,0,0,5,0,Dec,0.030769231,13,420,2,0,FALSE,0,6,2,0,0
New_Visitor,0,0,0,4,118,May,0.001915584,85,2694.833333,2,10,FALSE,0,3,2,0,0
Returning_Visitor,0,0.011111111,0,2,53.4,Oct,0.018888889,18,539.5,1,1,FALSE,0,3,2,0,0
Returning_Visitor,0,0.006666667,11.84059922,2,141.8388889,June,0.028784722,33,486.5600582,1,7,FALSE,0,3,2,0,0
New_Visitor,0,0,0,4,80,May,0.001785714,29,957.6666667,3,5,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,Dec,0.2,1,0,11,0,FALSE,0,8,2,0,0
Returning_Visitor,105.1333333,0.052941176,0,2,0,June,0.045751634,17,526.3761905,13,0,FALSE,0,6,3,1,0
Returning_Visitor,0,0,0,2,76.16666667,May,0.025757576,17,404,11,10,TRUE,0,2,1,0,0
Returning_Visitor,0,0.025,0,4,0,May,0.05,8,140.5,3,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.03125,0,2,0,May,0.05,31,1282,3,1,FALSE,0.8,6,2,0,0
Returning_Visitor,0,0.021052632,0,2,27,Mar,0.036842105,18,915.1666667,1,2,FALSE,0,4,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.05,2,27,3,0,FALSE,0,3,3,0,0
Returning_Visitor,14,0.035714286,0,1,0,May,0.078938839,34,3900.428571,4,0,FALSE,0.6,1,1,1,0
Returning_Visitor,33,0,0,1,606,Mar,0.007142857,26,631.4583333,2,7,FALSE,0,7,1,1,0
Returning_Visitor,0,0,0,1,14,Mar,0.01037037,46,1380.166667,1,1,FALSE,0,1,4,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,4,0,3,0,FALSE,0.6,4,3,0,0
Returning_Visitor,0,0.004444444,0,5,71.5,Mar,0.015555556,42,758.75,2,4,FALSE,0,2,2,0,0
Returning_Visitor,0,0.2,0,4,0,May,0.2,1,0,3,0,FALSE,0,9,2,0,0
Returning_Visitor,70,0.002150538,0,2,215.5238095,Mar,0.007722385,87,3037.499952,1,11,FALSE,0,5,2,1,0
Returning_Visitor,0,0,153.4432478,2,32,Mar,0.004,50,2867,8,1,TRUE,0,7,2,0,1
Returning_Visitor,0,0.04375,0,2,0,Nov,0.072916667,16,1773.25,13,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.1,0,1,2,May,0.1,0,0,2,2,TRUE,0,3,1,0,0
Returning_Visitor,0,0,0,2,15.2,Sep,0.016666667,30,515.5333333,2,1,FALSE,0,1,2,0,0
Returning_Visitor,0,0.004347826,0,2,20.5,Mar,0.010434783,21,719.7380952,3,2,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,3,0,FALSE,0.2,6,3,0,0
Returning_Visitor,0,0,0,2,0,May,0.0016,27,1192.22619,4,0,TRUE,0,3,3,0,0
Returning_Visitor,0,0.025,0,2,0,Nov,0.070833333,8,181,13,0,FALSE,0,4,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.041666667,11,297.3,2,1,FALSE,0,4,2,0,0
Returning_Visitor,0,0.005454545,0,2,94,Dec,0.008671329,54,1210.921324,1,1,FALSE,0,3,2,0,0
Returning_Visitor,545,0.014642857,13.66158824,10,389.75,May,0.034671498,65,1690.790351,1,6,TRUE,1,2,2,3,0
Returning_Visitor,452.0833333,0,8.838027292,2,25.75,Dec,0.011071429,34,953.5892857,2,1,FALSE,0,3,2,5,0
Returning_Visitor,0,0.2,0,1,0,Mar,0.2,1,0,3,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0.005882353,0,2,175.9333333,May,0.017058824,28,717.2190476,4,9,TRUE,1,5,2,0,0
Other,0,0.014814815,226.6777017,13,0,Dec,0.009876543,28,1107.922619,20,0,FALSE,0,9,8,0,1
Returning_Visitor,0,0.014285714,0,1,65.5,Nov,0.023809524,27,354.5833333,1,5,FALSE,0,8,1,0,0
Returning_Visitor,279.5,0.000980392,11.48461765,2,40,Mar,0.007230392,62,1088.830952,9,1,TRUE,0,1,3,5,1
New_Visitor,0,0,0,2,0,Nov,0.018181818,13,215.952381,2,0,FALSE,0,6,3,0,0
Returning_Visitor,1488,0.003030303,1.560184165,1,238.05,Nov,0.010822511,104,3275.87381,10,3,FALSE,0,3,1,5,1
Returning_Visitor,0,0.066666667,0,2,0,May,0.133333333,3,17,3,0,FALSE,0,1,2,0,0
New_Visitor,0,0,0,2,47,May,0.025,11,197.5,3,1,FALSE,0,1,3,0,0
Returning_Visitor,37,0.023809524,0,2,523.3333333,May,0.030213239,34,581.2261905,1,6,TRUE,0,2,2,3,0
Returning_Visitor,214.1666667,0.000833333,52.05165,2,771.9285714,May,0.012361111,39,1022.474026,2,11,FALSE,0,1,3,2,1
Returning_Visitor,0,0.004166667,0,2,55.5,Mar,0.015989583,63,1656.316667,2,5,TRUE,0,2,2,0,0
Returning_Visitor,0,0,0,5,0,May,0.033333333,6,332,11,0,FALSE,0,4,2,0,0
Returning_Visitor,0,0.044444444,0,2,0,May,0.066666667,9,83,2,0,FALSE,0.6,1,2,0,0
Returning_Visitor,214.5,0.004166667,0,1,1629.333333,May,0.019960276,112,4509.823016,3,15,FALSE,0,3,4,3,0
New_Visitor,0,0,21.04864167,4,0,Mar,0.007142857,30,1224.75,2,0,FALSE,0,2,2,0,1
Returning_Visitor,6.333333333,0.033333333,0,2,0,Nov,0.088888889,16,301.3333333,2,0,FALSE,0,3,2,2,0
Returning_Visitor,430.3333333,0.013513514,0,2,135.2,Nov,0.019008442,68,3974.534501,13,7,TRUE,0,1,3,5,0
Returning_Visitor,0,0,0,2,0,Mar,0.033333333,6,93,2,0,FALSE,0,8,1,0,0
Returning_Visitor,0,0.2,0,1,0,Dec,0.2,1,0,1,0,TRUE,0,4,1,0,0
Returning_Visitor,0,0.066666667,0,2,0,May,0.133333333,3,15,1,0,FALSE,0.4,4,2,0,0
Returning_Visitor,0,0.005555556,0,2,44,Mar,0.025925926,16,672.5,2,2,TRUE,0,4,2,0,0
Returning_Visitor,0,0.001098901,33.61787649,2,27.2,Sep,0.007912088,91,1596.412698,1,1,FALSE,0,2,2,0,0
Returning_Visitor,0,0.05,0,1,0,Mar,0.083333333,4,148.5,1,0,TRUE,0,1,1,0,0
Returning_Visitor,0,0,0,2,0,May,0.052631579,19,224,19,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.020512821,0,2,185,Mar,0.031196581,40,1694.75,1,4,FALSE,0,6,2,0,0
Returning_Visitor,0,0.2,0,2,0,Dec,0.2,1,0,1,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.05,4,107,13,0,FALSE,0.6,3,3,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.1,6,185,10,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,0,2,0,May,0.066666667,6,954.5,4,0,FALSE,0.4,3,2,0,0
Returning_Visitor,0,0.022222222,0,2,0,Jul,0.04037037,47,902.77,1,0,FALSE,0,8,3,0,0
Returning_Visitor,0,0,0,2,0,Feb,0.012962963,21,1146.333333,3,0,FALSE,0.8,1,3,0,0
Returning_Visitor,0,0.2,0,5,0,Nov,0.2,2,0,2,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.021212121,22,849.8333333,3,0,FALSE,0,1,2,0,0
Other,0,0,0,1,0,Dec,0.066666667,3,59,2,0,FALSE,0,3,1,0,0
New_Visitor,0,0,0,1,288.5208333,Dec,0.002857143,12,402.3958333,2,7,TRUE,0,8,1,0,0
Returning_Visitor,6,0,0,2,0,Nov,0.022222222,7,162.625,2,0,TRUE,0,1,2,2,0
Returning_Visitor,0,0.005263158,0,2,154,Mar,0.044210526,18,367.25,1,2,TRUE,0,2,3,0,0
New_Visitor,0,0,0,2,145.2,Oct,0.002380952,28,425.0969048,11,3,TRUE,0,7,3,0,0
Returning_Visitor,17,0.036781609,0,2,283.6666667,May,0.047660099,27,2154.72381,3,3,TRUE,0,1,1,1,0
Returning_Visitor,0,0.1,0,1,0,Oct,0.15,4,14.2,1,0,TRUE,0,1,1,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.016666667,6,236.5,3,0,TRUE,0,1,1,0,0
Other,0,0,31.38886179,2,56.5,Dec,0.007142857,12,544.8333333,2,2,TRUE,0,1,1,0,0
Returning_Visitor,1368,0,0,1,0,Nov,0.014285714,26,650.8083333,2,0,TRUE,0,1,1,2,1
Returning_Visitor,0,0.2,0,1,0,Jul,0.2,3,0,3,0,FALSE,0,3,1,0,0
New_Visitor,0,0,0,4,78.63333333,Jul,0.023076923,7,176.8333333,5,5,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,111,Dec,0.009090909,9,155,2,4,FALSE,0,4,1,0,0
Returning_Visitor,0,0.073376623,0,2,0,Dec,0.075604396,7,1264.833333,13,0,FALSE,0,1,3,0,0
New_Visitor,0,0,0,2,53.5,Nov,0.013333333,13,287.3333333,6,2,TRUE,0,1,2,0,0
Returning_Visitor,0,0.18,0,2,0,Aug,0.186666667,5,20.2,20,0,FALSE,0,4,3,0,0
Returning_Visitor,0,0.2,0,1,0,Nov,0.2,1,0,3,0,FALSE,0,1,1,0,0
New_Visitor,0,0,246.7585902,1,158.2,Oct,0.001041667,62,4402.25,2,4,FALSE,0,8,4,0,0
Returning_Visitor,0,0,0,2,9,Mar,0.00058651,32,536.6833333,3,1,FALSE,0,1,2,0,0
Returning_Visitor,0,0.002631579,11.7031641,2,58.4,Sep,0.020467836,54,3708.392857,13,2,FALSE,0,9,4,0,1
Returning_Visitor,0,0.002678571,7.180348301,1,323.3636364,Nov,0.020699598,45,1534.825143,10,17,FALSE,0,3,1,0,1
Returning_Visitor,0,0.1,0,2,0,June,0.133333333,1,381.8,4,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.2,0,2,0,Dec,0.2,1,0,13,0,FALSE,0,4,3,0,0
Returning_Visitor,0,0,0,5,0,June,0.027272727,22,343.0333333,1,0,FALSE,0,6,2,0,0
Returning_Visitor,0,0,0,2,0,Feb,0.1,2,68,3,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0,31.22,2,0,May,0.023076923,15,728.2,4,0,FALSE,0,8,3,0,1
Returning_Visitor,0,0,0,2,0,Nov,0.006942149,68,2614.209722,3,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0.2,0,1,0,Dec,0.2,1,0,1,0,TRUE,0,1,1,0,0
Returning_Visitor,0,0.007692308,0,2,738.4,May,0.021153846,14,698.5833333,2,3,FALSE,0,8,3,0,0
Returning_Visitor,0,0.018181818,0,2,0,Mar,0.081818182,11,125,13,0,FALSE,0,1,2,0,0
Returning_Visitor,182.1666667,0.028910577,0,2,964.25,Nov,0.053431066,134,5889.730504,3,8,FALSE,0,1,3,6,0
New_Visitor,0,0.0125,0,2,0,Nov,0.0625,24,381.25,11,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0,17.53927855,2,179.275,Dec,0.005545073,101,5276.594444,2,9,TRUE,0,6,2,0,0
Returning_Visitor,0,0,0,2,22.2,Nov,0.018181818,10,163.9,2,2,FALSE,0,1,2,0,0
Returning_Visitor,0,0.022222222,0,2,0,Mar,0.072222222,9,104.8333333,2,0,FALSE,0,4,2,0,0
Returning_Visitor,0,0.011764706,0,2,0,Nov,0.027647059,17,1926.133333,1,0,FALSE,0,4,2,0,0
Returning_Visitor,383.75,0.012820513,0,2,174.2083333,Nov,0.02459296,151,9018.123741,1,9,TRUE,0,1,1,2,0
Returning_Visitor,0,0,0,2,0,Jul,0.033333333,12,1012.2,4,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0.007272727,5.79089525,1,109.8,Jul,0.005330144,55,1988.931429,2,2,FALSE,0,1,1,0,0
Returning_Visitor,0,0.005263158,0,2,108.2,Mar,0.028070175,37,1288.533333,1,5,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,Nov,0.2,1,0,1,0,FALSE,0,1,3,0,0
Returning_Visitor,39,0.012,0,2,0,May,0.058222222,14,443.2083333,6,0,FALSE,0,1,2,1,0
Returning_Visitor,90,0,0,2,156.2690476,Mar,0.005714286,35,776.0190476,2,5,FALSE,0,4,3,4,0
Returning_Visitor,0,0.066666667,0,2,0,May,0.073333333,15,183.8333333,3,0,FALSE,0.8,1,3,0,0
New_Visitor,0,0,0,2,198.75,Dec,0.002777778,20,818.5833333,8,7,FALSE,0,4,3,0,0
Returning_Visitor,80,0.022076923,1.002042069,1,0,Jul,0.039945665,125,3835.564121,3,1,FALSE,0,1,1,3,1
Returning_Visitor,0,0,0,2,0,May,0.016666667,6,63.5,4,0,FALSE,0.4,7,3,0,0
